model,dataset,fpr,tpr,threshold
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.909559244419004,0.9736456808199122,0.1927263711014734
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.911276473955352,0.9736456808199122,0.1925703069787276
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9124212936462507,0.9736456808199122,0.1908459849321583
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9129937034917001,0.9736456808199122,0.1901479211059893
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9141385231825987,0.9736456808199122,0.1897921217212155
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9152833428734974,0.9736456808199122,0.1895383072474903
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9152833428734974,0.9765739385065886,0.1875860057222233
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9158557527189468,0.9780380673499268,0.1861864281555879
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9170005724098454,0.9780380673499268,0.1849091538646455
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9170005724098454,0.9795021961932651,0.1832403860443947
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9187178019461935,0.9795021961932651,0.1827997001439684
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9192902117916428,0.9809663250366032,0.1823243569811597
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9192902117916428,0.9824304538799414,0.1804528001359338
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9210074413279908,0.9824304538799414,0.1781667731238631
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9238694905552376,0.9824304538799414,0.1769914495359931
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9261591299370349,0.9824304538799414,0.1746148853140054
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9261591299370349,0.9838945827232797,0.1745513031202882
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9267315397824842,0.9838945827232797,0.1745465518149436
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9284487693188322,0.9838945827232797,0.1741770057172924
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9290211791642816,0.9838945827232797,0.173611801289538
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9301659988551803,0.9838945827232797,0.172324317939072
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9301659988551803,0.9853587115666179,0.1707630606993475
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.933028048082427,0.9853587115666179,0.1681562690500544
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.933028048082427,0.986822840409956,0.167325569731182
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9353176874642244,0.986822840409956,0.1655947119947644
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9353176874642244,0.9882869692532943,0.1649452941479478
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9370349170005724,0.9882869692532943,0.1638200712391732
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9370349170005724,0.9897510980966325,0.1634039025333337
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.953062392673154,0.9897510980966325,0.1455396758263279
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9542072123640527,0.9897510980966325,0.1448597788292445
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9559244419004007,0.9897510980966325,0.1436334962171303
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9570692615912993,0.9897510980966325,0.1433985828764873
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9599313108185461,0.9897510980966325,0.1395120679380344
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9605037206639955,0.9912152269399708,0.1378974525252221
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9639381797366915,0.9912152269399708,0.132093079428415
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9650829994275901,0.9926793557833089,0.1319328226051126
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9662278191184889,0.9926793557833089,0.130983403665638
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9668002289639381,0.9926793557833089,0.1303913178894219
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9679450486548369,0.9926793557833089,0.1301638367930902
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9725243274184316,0.9926793557833089,0.1268449457399374
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9725243274184316,0.9941434846266471,0.1261741609007163
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9730967372638809,0.9941434846266471,0.1261416894975295
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9742415569547797,0.9941434846266471,0.12582339261735
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9753863766456783,0.9941434846266471,0.1256232046605871
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9753863766456783,0.9956076134699854,0.1253995382464042
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.978248425872925,0.9956076134699854,0.1217117965512526
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9793932455638237,0.9956076134699854,0.1199839040673611
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9828277046365197,0.9956076134699854,0.1135108418360864
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9828277046365197,0.9970717423133236,0.1134397752325092
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9839725243274184,0.9970717423133236,0.1127921683952976
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9845449341728678,0.9985358711566618,0.1121076911500848
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9862621637092158,0.9985358711566618,0.1114084166841349
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9879793932455638,0.9985358711566618,0.1101868672711246
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9914138523182598,0.9985358711566618,0.1052595715528634
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9931310818546079,0.9985358711566618,0.1040285873227027
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9937034917000572,1.0,0.1038201746178664
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9942759015455066,1.0,0.0992463970513686
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9954207212364052,1.0,0.0986028777441585
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9971379507727532,1.0,0.0982420176345374
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.998282770463652,1.0,0.0968881923954422
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.9994275901545506,1.0,0.0919834949353263
Logistic A-only,Primary ID-isolated Wave 3 common subset,1.0,1.0,0.0776630731307091
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0,0.0,inf
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0,0.0014641288433382138,0.8858954
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0,0.010248901903367497,0.85571027
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0005724098454493417,0.010248901903367497,0.848645
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0005724098454493417,0.016105417276720352,0.8386725
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0011448196908986834,0.016105417276720352,0.838018
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0011448196908986834,0.017569546120058566,0.8350538
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0017172295363480253,0.017569546120058566,0.83333975
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0017172295363480253,0.021961932650073207,0.8282563
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0028620492272467086,0.021961932650073207,0.82368565
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0028620492272467086,0.029282576866764276,0.80905163
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0034344590726960505,0.029282576866764276,0.80880463
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0034344590726960505,0.03513909224011713,0.7945548
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0045792787635947334,0.03513909224011713,0.7934777
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0045792787635947334,0.0424597364568082,0.7815004
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.005151688609044075,0.0424597364568082,0.7796234
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.005151688609044075,0.043923865300146414,0.77596265
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.005724098454493417,0.043923865300146414,0.77545595
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.005724098454493417,0.055636896046852125,0.7640438
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.006868918145392101,0.055636896046852125,0.7592556
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.006868918145392101,0.05710102489019034,0.75893444
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.007441327990841442,0.05710102489019034,0.7585634
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.007441327990841442,0.05856515373352855,0.7578607
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.008013737836290785,0.05856515373352855,0.75629646
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.008013737836290785,0.0629575402635432,0.7555148
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.01030337721808815,0.0629575402635432,0.7468501
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.01030337721808815,0.06442166910688141,0.742111
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.010875787063537493,0.06442166910688141,0.739464
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.010875787063537493,0.06588579795021962,0.73821664
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.011448196908986834,0.06588579795021962,0.7380559
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.011448196908986834,0.06881405563689605,0.733555
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.012593016599885518,0.06881405563689605,0.7298773
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.012593016599885518,0.0746705710102489,0.7282738
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.01316542644533486,0.0746705710102489,0.72497886
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.01316542644533486,0.07759882869692533,0.7190852
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.013737836290784202,0.07759882869692533,0.7179597
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.013737836290784202,0.08199121522693997,0.71511096
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.014310246136233544,0.08199121522693997,0.71501917
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.014310246136233544,0.0849194729136164,0.7123239
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.014882655981682884,0.0849194729136164,0.71053195
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.014882655981682884,0.09370424597364568,0.70571923
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.01602747567258157,0.09370424597364568,0.7026715
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.01602747567258157,0.10248901903367497,0.68781394
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.017172295363480253,0.10248901903367497,0.68771493
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.017172295363480253,0.10395314787701318,0.6848474
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.017744705208929592,0.10395314787701318,0.68478346
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.017744705208929592,0.10688140556368961,0.68225694
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.019461934745277618,0.10688140556368961,0.6747339
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.019461934745277618,0.10980966325036604,0.6732965
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0206067544361763,0.10980966325036604,0.6711703
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0206067544361763,0.11127379209370425,0.6710472
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.021751574127074985,0.11127379209370425,0.6702958
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.021751574127074985,0.11566617862371889,0.66702557
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.022323983972524327,0.11566617862371889,0.66645503
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.022323983972524327,0.12005856515373353,0.6651078
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.025186033199771037,0.12005856515373353,0.6587066
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.025186033199771037,0.12298682284040996,0.65784705
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.02633085289066972,0.12298682284040996,0.6566295
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.02633085289066972,0.12445095168374817,0.6562696
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.028048082427017746,0.12445095168374817,0.65272224
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.028048082427017746,0.1273792093704246,0.6522542
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.02919290211791643,0.1273792093704246,0.64934987
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.02919290211791643,0.13030746705710103,0.6473749
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.029765311963365768,0.13030746705710103,0.64614606
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.029765311963365768,0.13323572474377746,0.64270765
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.03033772180881511,0.13323572474377746,0.6426949
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.03033772180881511,0.13616398243045388,0.63601017
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.030910131654264452,0.13616398243045388,0.63405275
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.030910131654264452,0.1376281112737921,0.6322532
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.03377218088151116,0.1376281112737921,0.6291329
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.03377218088151116,0.14055636896046853,0.62706715
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.034917000572409845,0.14055636896046853,0.6238142
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.034917000572409845,0.14494875549048317,0.618831
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.03606182026330853,0.14494875549048317,0.61779124
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.03606182026330853,0.15080527086383602,0.6152301
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.03663423010875787,0.15080527086383602,0.6140852
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.03663423010875787,0.15226939970717424,0.61407024
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.038923869490555235,0.15226939970717424,0.6121206
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.038923869490555235,0.1581259150805271,0.61065704
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.03949627933600458,0.1581259150805271,0.6105555
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.03949627933600458,0.1595900439238653,0.6097768
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.04006868918145392,0.1595900439238653,0.60946465
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.04006868918145392,0.16398243045387995,0.608782
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.040641099026903264,0.16398243045387995,0.6081059
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.040641099026903264,0.16691068814055637,0.6056888
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.044647967945048654,0.16691068814055637,0.60038114
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.044647967945048654,0.17130307467057102,0.59904575
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.045220377790498,0.17130307467057102,0.596814
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.045220377790498,0.17276720351390923,0.5963226
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.04636519748139668,0.17276720351390923,0.5953337
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.04636519748139668,0.17423133235724744,0.5947157
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.048082427017744706,0.17423133235724744,0.5934061
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.048082427017744706,0.17862371888726208,0.5922373
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.04922724670864339,0.17862371888726208,0.59065413
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.04922724670864339,0.1800878477306003,0.5903711
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.05151688609044076,0.1800878477306003,0.5895885
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.05151688609044076,0.18301610541727673,0.5889523
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.052089295935890095,0.18301610541727673,0.58882934
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.052089295935890095,0.18448023426061494,0.5887391
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.053806525472238124,0.18448023426061494,0.58753127
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.053806525472238124,0.18740849194729137,0.58678836
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.05495134516313681,0.18740849194729137,0.5866179
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.05495134516313681,0.1903367496339678,0.585585
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.05552375500858615,0.1903367496339678,0.5855649
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.05552375500858615,0.19472913616398244,0.58536774
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.05609616485403549,0.19472913616398244,0.58504343
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.05609616485403549,0.2020497803806735,0.5829864
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.057240984544934176,0.2020497803806735,0.5823247
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.057240984544934176,0.20790629575402636,0.58123606
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.05838580423583286,0.20790629575402636,0.5808419
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.05838580423583286,0.2108345534407028,0.57850444
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.06067544361763022,0.2108345534407028,0.5766999
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.06067544361763022,0.212298682284041,0.57579595
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.061247853463079566,0.212298682284041,0.57568705
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.061247853463079566,0.21669106881405564,0.5738931
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.061820263308528904,0.21669106881405564,0.5735851
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.061820263308528904,0.21815519765739386,0.57233316
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.06296508299942759,0.21815519765739386,0.5712628
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.06296508299942759,0.2225475841874085,0.5707199
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.06525472238122496,0.2225475841874085,0.5691363
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.06525472238122496,0.2240117130307467,0.56801057
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0658271322266743,0.2240117130307467,0.56791663
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0658271322266743,0.22547584187408493,0.5678431
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.06639954207212365,0.22547584187408493,0.5674386
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.06639954207212365,0.23133235724743778,0.5658602
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.06868918145392101,0.23133235724743778,0.5654784
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.06868918145392101,0.232796486090776,0.56509614
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.06983400114481969,0.232796486090776,0.56445765
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.06983400114481969,0.2342606149341142,0.56277174
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.07384087006296508,0.2342606149341142,0.55710113
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.07384087006296508,0.23572474377745242,0.5570559
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.07441327990841443,0.23572474377745242,0.5566969
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.07441327990841443,0.23718887262079064,0.5566686
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0755580995993131,0.23718887262079064,0.5564999
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0755580995993131,0.23865300146412885,0.5556735
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.07613050944476245,0.23865300146412885,0.55566037
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.07613050944476245,0.2445095168374817,0.5540876
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.07784773898111047,0.2445095168374817,0.5531598
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.07784773898111047,0.24597364568081992,0.55291504
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.07842014882655982,0.24597364568081992,0.5516308
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.07842014882655982,0.24890190336749635,0.5507178
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0795649685174585,0.24890190336749635,0.5492433
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0795649685174585,0.25036603221083453,0.5484291
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.08185460789925587,0.25036603221083453,0.54732335
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.08185460789925587,0.25329428989751096,0.547112
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0824270177447052,0.25329428989751096,0.54705095
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0824270177447052,0.25768667642752563,0.5457326
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.08299942759015455,0.25768667642752563,0.5453096
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.08299942759015455,0.2591508052708638,0.5442089
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0835718374356039,0.2591508052708638,0.5442068
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0835718374356039,0.26061493411420206,0.54325783
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.08471665712650257,0.26061493411420206,0.539597
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.08471665712650257,0.26500732064421667,0.5391434
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0864338866628506,0.26500732064421667,0.53880155
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.0864338866628506,0.2679355783308931,0.5384936
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.08872352604464796,0.2679355783308931,0.536737
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.08872352604464796,0.26939970717423134,0.53646296
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.09215798511734402,0.26939970717423134,0.5342461
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.09215798511734402,0.27232796486090777,0.5337743
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.09273039496279337,0.27232796486090777,0.53365225
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.09273039496279337,0.27379209370424595,0.53340805
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.09788208357183743,0.27379209370424595,0.5304333
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.09788208357183743,0.2767203513909224,0.5292288
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.09959931310818546,0.2767203513909224,0.5275918
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.09959931310818546,0.2781844802342606,0.5275309
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.10475100171722954,0.2781844802342606,0.5249326
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.10475100171722954,0.2796486090775988,0.5246572
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.10646823125357756,0.2796486090775988,0.524195
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.10646823125357756,0.28111273792093705,0.5239818
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.10761305094447625,0.28111273792093705,0.5237968
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.10761305094447625,0.28257686676427524,0.5236414
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.10818546078992558,0.28257686676427524,0.5235635
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.10818546078992558,0.2840409956076135,0.5234073
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11047510017172295,0.2840409956076135,0.52248645
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11047510017172295,0.28550512445095166,0.5221717
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.113909559244419,0.28550512445095166,0.52007425
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.113909559244419,0.2869692532942899,0.51999754
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11448196908986835,0.2869692532942899,0.5195276
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11448196908986835,0.28989751098096633,0.5190567
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11562678878076703,0.28989751098096633,0.5180612
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11562678878076703,0.29428989751098095,0.5166206
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11619919862621637,0.29428989751098095,0.51618093
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11619919862621637,0.2957540263543192,0.51573837
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11677160847166572,0.2957540263543192,0.5157225
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11677160847166572,0.2972181551976574,0.51567674
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11734401831711505,0.2972181551976574,0.51522404
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11734401831711505,0.2986822840409956,0.5147374
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11848883800801374,0.2986822840409956,0.5141346
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11848883800801374,0.30161054172767204,0.51335806
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11906124785346307,0.30161054172767204,0.51249063
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.11906124785346307,0.30307467057101023,0.5123902
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.12249570692615913,0.30307467057101023,0.5109059
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.12249570692615913,0.30453879941434847,0.51067823
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.1247853463079565,0.30453879941434847,0.50988686
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.1247853463079565,0.3074670571010249,0.5094205
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.12593016599885518,0.3074670571010249,0.5087605
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.12593016599885518,0.3103953147877013,0.5085263
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.12707498568975387,0.3103953147877013,0.5079157
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.12707498568975387,0.3118594436310395,0.5077351
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.12821980538065256,0.3118594436310395,0.50681007
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.12821980538065256,0.31771595900439237,0.5055713
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.1287922152261019,0.31771595900439237,0.50539964
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.1287922152261019,0.3191800878477306,0.50533414
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.12936462507155122,0.3191800878477306,0.5051635
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.12936462507155122,0.3235724743777452,0.5049805
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.12993703491700057,0.3235724743777452,0.5045583
