model,dataset,precision,recall,threshold
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29273597216180947,0.9853587115666179,0.16959995
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2928633594429939,0.9853587115666179,0.1712729
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29255550718328255,0.9838945827232797,0.17141372
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2926829268292683,0.9838945827232797,0.17170691
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2928104575163399,0.9838945827232797,0.17173597
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29293809938971227,0.9838945827232797,0.17180438
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2930658525948539,0.9838945827232797,0.1718069
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2931937172774869,0.9838945827232797,0.17216417
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29332169358358795,0.9838945827232797,0.17271642
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2930131004366812,0.9824304538799414,0.17306125
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2931411096548711,0.9824304538799414,0.17308858
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2932692307692308,0.9824304538799414,0.17309749
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2933974639265413,0.9824304538799414,0.17351529
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29352580927384075,0.9824304538799414,0.17429079
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2936542669584245,0.9824304538799414,0.17453787
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29378283712784586,0.9824304538799414,0.17500484
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29391151992991676,0.9824304538799414,0.17517692
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2936021034180543,0.9809663250366032,0.17551297
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29373081981587024,0.9809663250366032,0.17559344
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29385964912280704,0.9809663250366032,0.175892
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2939885914874945,0.9809663250366032,0.1759052
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29411764705882354,0.9809663250366032,0.17610505
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29424681598594643,0.9809663250366032,0.17649487
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29393673110720564,0.9795021961932651,0.17667684
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29406593406593406,0.9795021961932651,0.17668116
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2941952506596306,0.9795021961932651,0.17686746
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2938847338319402,0.9780380673499268,0.17694099
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2935739436619718,0.9765739385065886,0.17733777
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29370321444297665,0.9765739385065886,0.17750028
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2938325991189427,0.9765739385065886,0.17757182
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29396209784045835,0.9765739385065886,0.17760196
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29365079365079366,0.9751098096632503,0.17763703
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2937803264225849,0.9751098096632503,0.17820005
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29346866725507503,0.9736456808199122,0.17823346
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.293598233995585,0.9736456808199122,0.17881206
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29328621908127206,0.972181551976574,0.1790621
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29341581970835173,0.972181551976574,0.17929119
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29310344827586204,0.9707174231332357,0.17972617
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2932330827067669,0.9707174231332357,0.18009289
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29336283185840706,0.9707174231332357,0.18141805
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29349269588313415,0.9707174231332357,0.18168822
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2936226749335695,0.9707174231332357,0.18192942
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2933097031457687,0.9692532942898975,0.18201245
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2929964539007092,0.9677891654465594,0.18225268
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29312638580931266,0.9677891654465594,0.18249433
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2932564330079858,0.9677891654465594,0.18319249
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2933865956502441,0.9677891654465594,0.18331286
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2935168738898757,0.9677891654465594,0.1833365
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2936472678809418,0.9677891654465594,0.18370765
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2937777777777778,0.9677891654465594,0.18380485
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29390840373499333,0.9677891654465594,0.18429607
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2940391459074733,0.9677891654465594,0.18437059
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2937249666221629,0.9663250366032211,0.18485728
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29385574354407834,0.9663250366032211,0.18494113
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29398663697104677,0.9663250366032211,0.18496084
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29411764705882354,0.9663250366032211,0.1852126
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29424877396344185,0.9663250366032211,0.18557063
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2943800178412132,0.9663250366032211,0.18572184
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29451137884872824,0.9663250366032211,0.18618006
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2941964285714286,0.9648609077598829,0.18619157
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2943278249218401,0.9648609077598829,0.18648468
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29445933869526364,0.9648609077598829,0.18682313
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.294590970049173,0.9648609077598829,0.18760782
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2947227191413238,0.9648609077598829,0.18768921
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29440715883668905,0.9633967789165446,0.18810794
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2945389435989257,0.9633967789165446,0.18817481
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2946708463949843,0.9633967789165446,0.18840979
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2948028673835125,0.9633967789165446,0.18853201
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2949350067234424,0.9633967789165446,0.18858446
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.295067264573991,0.9633967789165446,0.18939127
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2951996410946613,0.9633967789165446,0.18960899
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29533213644524237,0.9633967789165446,0.19000115
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2954647507858105,0.9633967789165446,0.19024901
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29514824797843664,0.9619326500732065,0.19057712
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2952808988764045,0.9619326500732065,0.19208941
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2954136690647482,0.9619326500732065,0.19226429
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29554655870445345,0.9619326500732065,0.19229028
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2956795679567957,0.9619326500732065,0.19238491
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29581269698334084,0.9619326500732065,0.19304201
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2959459459459459,0.9619326500732065,0.19417307
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2960793150067598,0.9619326500732065,0.19436395
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2962128043282236,0.9619326500732065,0.19501361
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2963464140730717,0.9619326500732065,0.19501908
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2964801444043321,0.9619326500732065,0.19507818
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2966139954853273,0.9619326500732065,0.19539206
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2967479674796748,0.9619326500732065,0.1965153
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29688206055128785,0.9619326500732065,0.19658482
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29701627486437615,0.9619326500732065,0.19725595
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2966983265490728,0.9604685212298683,0.19743006
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29638009049773756,0.95900439238653,0.1980674
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2965142598460842,0.95900439238653,0.19816609
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2966485507246377,0.95900439238653,0.19821621
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2967829632985954,0.95900439238653,0.19859526
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2969174977334542,0.95900439238653,0.19893095
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2965986394557823,0.9575402635431918,0.19911683
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2962794918330309,0.9560761346998536,0.19963247
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29641398093508853,0.9560761346998536,0.19988142
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29654859218891916,0.9560761346998536,0.19993575
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2962289868241708,0.9546120058565154,0.20082839
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2963636363636364,0.9546120058565154,0.20090954
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.296043656207367,0.9531478770131772,0.20141591
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2961783439490446,0.9531478770131772,0.20149365
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29631315430132,0.9531478770131772,0.20196076
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2959927140255009,0.9516837481698389,0.20290309
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2956719817767654,0.9502196193265008,0.20301576
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29580674567000914,0.9502196193265008,0.2030607
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2959416324669403,0.9502196193265008,0.20312494
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2960766423357664,0.9502196193265008,0.20318094
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29621177544500227,0.9502196193265008,0.20375282
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29634703196347034,0.9502196193265008,0.20377405
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2964824120603015,0.9502196193265008,0.20494422
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.296617915904936,0.9502196193265008,0.20569606
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2967535436671239,0.9502196193265008,0.2061158
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2968892955169259,0.9502196193265008,0.20646556
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.297025171624714,0.9502196193265008,0.2064882
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29716117216117216,0.9502196193265008,0.20668736
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2972972972972973,0.9502196193265008,0.20803961
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29697525206232817,0.9487554904831625,0.20830692
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.297111416781293,0.9487554904831625,0.20856911
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29724770642201837,0.9487554904831625,0.20886062
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2973841211564938,0.9487554904831625,0.20888662
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2975206611570248,0.9487554904831625,0.21031468
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29765732659623334,0.9487554904831625,0.21059853
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2977941176470588,0.9487554904831625,0.21096492
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29747126436781607,0.9472913616398243,0.21099922
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29760809567617297,0.9472913616398243,0.21110958
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29774505292222736,0.9472913616398243,0.21121882
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2978821362799263,0.9472913616398243,0.21160583
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2980193459235375,0.9472913616398243,0.21237005
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2981566820276498,0.9472913616398243,0.21291566
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2982941447671738,0.9472913616398243,0.21331328
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29797047970479706,0.9458272327964861,0.21368578
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2981079833871712,0.9458272327964861,0.21412349
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2982456140350877,0.9458272327964861,0.21486716
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2983833718244804,0.9458272327964861,0.21529253
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29852125693160814,0.9458272327964861,0.21551104
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29865926953305594,0.9458272327964861,0.21575731
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29879740980573544,0.9458272327964861,0.21583368
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2989356779268857,0.9458272327964861,0.21626036
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29907407407407405,0.9458272327964861,0.21647614
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2992125984251969,0.9458272327964861,0.21659186
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29935125115848005,0.9458272327964861,0.21681315
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2994900324524803,0.9458272327964861,0.21701775
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.29962894248608535,0.9458272327964861,0.21793659
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2997679814385151,0.9458272327964861,0.2182316
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.2999071494893222,0.9458272327964861,0.2182562
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30004644681839293,0.9458272327964861,0.21862863
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30018587360594795,0.9458272327964861,0.21886261
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30032543003254303,0.9458272327964861,0.21887547
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30046511627906974,0.9458272327964861,0.21896206
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30060493252675663,0.9458272327964861,0.21903664
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30074487895716945,0.9458272327964861,0.21924242
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30041918956683744,0.9443631039531479,0.21927248
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3005591798695247,0.9443631039531479,0.2198757
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3006993006993007,0.9443631039531479,0.22054975
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.300839552238806,0.9443631039531479,0.22096157
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3009799346710219,0.9443631039531479,0.2215196
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3011204481792717,0.9443631039531479,0.22163594
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3012610929472209,0.9443631039531479,0.22180866
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3014018691588785,0.9443631039531479,0.22198911
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3015427769985975,0.9443631039531479,0.22206804
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3016838166510758,0.9443631039531479,0.22207905
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30182498830135707,0.9443631039531479,0.22220701
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30196629213483145,0.9443631039531479,0.22225374
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3016393442622951,0.9428989751098097,0.22260733
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30178069353327086,0.9428989751098097,0.22298454
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30192217533989685,0.9428989751098097,0.22303332
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30206378986866794,0.9428989751098097,0.22324681
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3022055373064289,0.9428989751098097,0.2237994
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3023474178403756,0.9428989751098097,0.22414276
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3024894316580554,0.9428989751098097,0.22418188
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3026315789473684,0.9428989751098097,0.22448018
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3027738598965679,0.9428989751098097,0.22477007
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3029162746942615,0.9428989751098097,0.22478704
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30305882352941177,0.9428989751098097,0.22496031
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3032015065913371,0.9428989751098097,0.22533521
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3033443240697127,0.9428989751098097,0.22544591
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30348727615457116,0.9428989751098097,0.22620225
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30363036303630364,0.9428989751098097,0.22635584
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30377358490566037,0.9428989751098097,0.22643515
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3039169419537518,0.9428989751098097,0.2267135
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3040604343720491,0.9428989751098097,0.22719957
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30420406235238545,0.9428989751098097,0.22740637
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30434782608695654,0.9428989751098097,0.22742097
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3044917257683215,0.9428989751098097,0.22764769
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30416272469252603,0.9414348462664714,0.22788742
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30430667297681024,0.9414348462664714,0.22804187
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30445075757575757,0.9414348462664714,0.22897525
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3045949786830886,0.9414348462664714,0.22923525
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.304739336492891,0.9414348462664714,0.23004863
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30488383119962065,0.9414348462664714,0.23037139
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3050284629981025,0.9414348462664714,0.23078306
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3051732320835311,0.9414348462664714,0.23204
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.305318138651472,0.9414348462664714,0.23262422
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30546318289786223,0.9414348462664714,0.23266533
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3056083650190114,0.9414348462664714,0.23277897
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30527817403708984,0.9399707174231332,0.23290263
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3054234062797336,0.9399707174231332,0.23307739
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30556877677296523,0.9399707174231332,0.23324797
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30523809523809525,0.9385065885797951,0.23335826
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3049070986183897,0.9370424597364568,0.23343547
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30505243088655865,0.9370424597364568,0.23402844
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30472103004291845,0.9355783308931186,0.23420483
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30486641221374045,0.9355783308931186,0.23442982
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30501193317422437,0.9355783308931186,0.23468538
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30515759312320917,0.9355783308931186,0.23523043
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.305303392259914,0.9355783308931186,0.2356489
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3054493307839388,0.9355783308931186,0.23568076
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30559540889526543,0.9355783308931186,0.2357666
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30574162679425837,0.9355783308931186,0.23592898
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3058879846816659,0.9355783308931186,0.23593085
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30603448275862066,0.9355783308931186,0.23610532
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3061811212266411,0.9355783308931186,0.23620594
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30632790028763185,0.9355783308931186,0.23645535
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30599520383693046,0.9341142020497804,0.23664035
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30614203454894434,0.9341142020497804,0.2367796
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3062890062409986,0.9341142020497804,0.2372331
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30643611911623436,0.9341142020497804,0.23730157
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3065833733781836,0.9341142020497804,0.23789269
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30673076923076925,0.9341142020497804,0.23850895
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30687830687830686,0.9341142020497804,0.2386785
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3070259865255053,0.9341142020497804,0.23899986
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3071738083774675,0.9341142020497804,0.23925397
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30732177263969174,0.9341142020497804,0.23928303
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3074698795180723,0.9341142020497804,0.23969243
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30713596914175506,0.9326500732064422,0.23988199
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30728412928123494,0.9326500732064422,0.23996861
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30743243243243246,0.9326500732064422,0.2401444
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30758087880251084,0.9326500732064422,0.24059348
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30772946859903383,0.9326500732064422,0.24065672
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3078782020299662,0.9326500732064422,0.24098065
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30802707930367507,0.9326500732064422,0.2410908
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3081761006289308,0.9326500732064422,0.24144115
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.308325266214908,0.9326500732064422,0.24145243
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30847457627118646,0.9326500732064422,0.24157654
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3081395348837209,0.931185944363104,0.24244605
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30828889966068834,0.931185944363104,0.24308248
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3084384093113482,0.931185944363104,0.24319354
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30858806404657935,0.931185944363104,0.24367015
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3087378640776699,0.931185944363104,0.24368972
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3088878096163186,0.931185944363104,0.243949
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30903790087463556,0.931185944363104,0.24423604
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3091881380651434,0.931185944363104,0.24455975
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3093385214007782,0.931185944363104,0.24461478
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.30900243309002434,0.9297218155197657,0.2459625
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3091528724440117,0.9297218155197657,0.24596798
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3093034583536288,0.9297218155197657,0.24598275
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3094541910331384,0.9297218155197657,0.24617991
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3096050706972209,0.9297218155197657,0.24618419
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3097560975609756,0.9297218155197657,0.24650006
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3099072718399219,0.9297218155197657,0.24654709
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.31005859375,0.9297218155197657,0.24656539
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3102100635075721,0.9297218155197657,0.24664447
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.31036168132942327,0.9297218155197657,0.24670978
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3105134474327628,0.9297218155197657,0.24680169
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.31066536203522505,0.9297218155197657,0.24697937
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3108174253548703,0.9297218155197657,0.24739125
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3109696376101861,0.9297218155197657,0.24759535
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3111219990200882,0.9297218155197657,0.24767344
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3112745098039216,0.9297218155197657,0.24796563
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3114271701814615,0.9297218155197657,0.24864677
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3115799803729146,0.9297218155197657,0.24870893
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.31173294059892,0.9297218155197657,0.24884403
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3118860510805501,0.9297218155197657,0.24892928
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.31203931203931207,0.9297218155197657,0.24893583
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.31219272369714846,0.9297218155197657,0.24946317
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.31234628627643873,0.9297218155197657,0.2495439
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3125,0.9297218155197657,0.24967766
XGBoost A+B,Primary ID-isolated Wave 3 common subset,0.3126538650910881,0.9297218155197657,0.24983233
